,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,KM/yr
4962,Mahindra Scorpio VLX,Bangalore,2010,144400,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,5.25,11107.69
4963,Maruti Swift Vdi BSIII,Jaipur,2010,152000,Diesel,Manual,First,17.8,1248.0,75.0,5.0,2.9,11692.31
4964,BMW 3 Series 320d Prestige,Pune,2013,71000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,15.0,7100.0
4965,Tata Nano STD SE,Jaipur,2012,80000,Petrol,Manual,Second,25.4,624.0,37.5,4.0,0.53,7272.73
4966,Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,2014,87143,Diesel,Manual,First,12.99,2494.0,100.0,8.0,12.5,9682.56
4967,Honda Brio S Option MT,Mumbai,2012,25000,Petrol,Manual,First,18.4,1198.0,86.8,5.0,2.75,2272.73
4968,Tata Tiago AMT 1.2 Revotron XZA,Pune,2018,2000,Petrol,Automatic,First,23.84,1199.0,83.83,5.0,5.0,400.0
4969,Mahindra Scorpio SLE BSIV,Kochi,2014,45239,Diesel,Manual,First,12.05,2179.0,120.0,8.0,7.09,5026.56
4970,BMW 5 Series 2003-2012 525d,Hyderabad,2011,101999,Diesel,Automatic,First,16.73,1995.0,218.0,5.0,19.99,8499.92
4971,Toyota Corolla Altis D-4D GL,Mumbai,2014,74219,Diesel,Manual,First,21.43,1364.0,87.2,5.0,10.75,8246.56
4972,Honda City i VTEC CVT VX,Mumbai,2016,25000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,9.45,3571.43
4973,Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,Diesel,Manual,First,22.0,1582.0,126.2,5.0,2.9,7307.07
4974,Maruti Swift Dzire VDI Optional,Kolkata,2015,36000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,4.7,4500.0
4975,Maruti Ciaz ZXi,Coimbatore,2016,41810,Petrol,Manual,First,20.73,1373.0,91.1,5.0,7.11,5972.86
4976,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,93321,Diesel,Manual,First,22.7,1498.0,89.84,5.0,6.25,10369.0
4977,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,81000,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.2,6750.0
4978,Honda Amaze V CVT Petrol,Kochi,2019,25717,Petrol,Automatic,First,19.0,1199.0,88.76,5.0,8.86,6429.25
4979,Mahindra XUV500 W6 2WD,Delhi,2015,37000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,9.3,4625.0
4980,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,56380,Diesel,Manual,First,18.49,1493.0,100.0,7.0,7.57,9396.67
4981,Honda Jazz VX,Chennai,2017,8000,Petrol,Manual,First,18.2,1199.0,88.7,5.0,7.9,1333.33
4982,Maruti Swift VXI BSIII W/ ABS,Kochi,2018,14589,Petrol,Manual,First,16.1,1298.0,88.2,5.0,5.65,2917.8
4983,Volkswagen Polo Petrol Highline 1.2L,Delhi,2013,65088,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.25,6508.8
4984,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2019,24864,Diesel,Manual,First,20.5,1582.0,126.2,5.0,16.27,6216.0
4985,Chevrolet Beat LS,Coimbatore,2011,64831,Petrol,Manual,First,18.6,1199.0,79.4,5.0,3.21,5402.58
4986,Honda Amaze VX i-DTEC,Kolkata,2013,38001,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.9,3800.1
4987,Mercedes-Benz E-Class 230 E AT,Mumbai,2008,77000,Petrol,Automatic,Second,10.0,2496.0,157.7,5.0,6.5,5133.33
4988,BMW 5 Series 530d M Sport,Hyderabad,2016,27000,Diesel,Automatic,First,18.59,2993.0,265.0,5.0,48.0,3857.14
4989,Audi A3 35 TDI Premium Plus,Mumbai,2016,39000,Diesel,Automatic,First,20.38,1968.0,143.0,5.0,18.9,5571.43
4990,Maruti Swift Dzire VDI,Pune,2015,131000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,3.6,16375.0
4991,Maruti Swift Dzire VDI,Kolkata,2015,43000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,5.5,5375.0
4992,Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,68000,Diesel,Manual,Second,12.8,2494.0,102.0,7.0,7.0,5666.67
4993,BMW X3 xDrive20d,Bangalore,2016,45165,Diesel,Automatic,First,16.09,1995.0,184.0,5.0,41.75,6452.14
4994,BMW 5 Series 2003-2012 525d,Hyderabad,2007,120000,Diesel,Automatic,First,16.73,1995.0,218.0,5.0,10.5,7500.0
4995,Mahindra XUV500 W8 2WD,Coimbatore,2014,86091,Diesel,Manual,First,15.1,2179.0,140.0,7.0,10.09,9565.67
4996,Honda City 1.5 S MT,Delhi,2009,71499,Petrol,Manual,First,17.0,1497.0,118.0,5.0,3.0,5107.07
4997,Force One LX 4x4,Chennai,2014,50000,Diesel,Manual,First,17.0,2200.0,139.01,7.0,12.0,5555.56
4998,Volkswagen Polo 1.5 TDI Comfortline,Jaipur,2015,66000,Diesel,Manual,First,20.14,1498.0,88.0,5.0,4.91,8250.0
4999,Honda Jazz S,Kolkata,2010,45000,Petrol,Manual,First,16.0,1198.0,90.0,5.0,2.0,3461.54
5000,Toyota Etios Liva GD SP,Hyderabad,2015,69189,Diesel,Manual,First,23.59,1364.0,67.06,5.0,5.3,8648.62
5001,Nissan Terrano XV Premium 110 PS,Mumbai,2014,40206,Diesel,Manual,First,19.01,1461.0,108.5,5.0,7.22,4467.33
5002,BMW X3 xDrive 20d xLine,Kochi,2017,36723,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,32.57,6120.5
5003,Hyundai i20 1.2 Magna,Mumbai,2010,57500,Petrol,Manual,First,18.5,1197.0,80.0,5.0,2.75,4423.08
5005,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2011,52000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,3.75,4333.33
5006,Honda City 1.5 V AT,Kochi,2014,60952,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,5.91,6772.44
5007,Maruti Swift VDI BSIV,Chennai,2013,87192,Diesel,Manual,First,25.2,1248.0,74.0,5.0,4.35,8719.2
5008,Hyundai Grand i10 CRDi SportZ Edition,Delhi,2014,58000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.25,6444.44
5009,Audi Q7 45 TDI Quattro Technology,Pune,2017,59500,Diesel,Automatic,First,14.75,2967.0,245.0,7.0,68.0,9916.67
5010,Volkswagen Ameo 1.2 MPI Highline 16 Alloy,Mumbai,2016,16650,Petrol,Manual,First,17.0,1198.0,74.0,5.0,5.5,2378.57
5011,Honda City i VTEC CVT VX,Kochi,2018,34696,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,12.08,6939.2
5012,Maruti Baleno Alpha 1.3,Kochi,2018,42243,Diesel,Manual,First,27.39,1248.0,74.0,5.0,7.48,8448.6
5013,Hyundai Grand i10 CRDi Sportz,Jaipur,2016,57824,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.5,8260.57
5014,Maruti Swift Dzire VDi,Jaipur,2011,110000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,3.5,9166.67
5015,Maruti Swift 1.3 VXi,Delhi,2006,63000,Petrol,Manual,First,16.1,1497.0,98.6,5.0,1.6,3705.88
5016,Land Rover Freelander 2 TD4 HSE,Delhi,2013,72000,Diesel,Automatic,First,0.0,2179.0,115.0,5.0,15.5,7200.0
5017,Toyota Fortuner 3.0 Diesel,Hyderabad,2013,63455,Diesel,Manual,First,11.5,2982.0,171.0,7.0,19.0,6345.5
5018,Honda Jazz VX Diesel,Hyderabad,2017,17151,Diesel,Manual,First,27.3,1498.0,98.6,5.0,8.4,2858.5
5019,Maruti Vitara Brezza LDi Option,Pune,2016,31001,Diesel,Manual,First,24.3,1248.0,88.5,5.0,7.25,4428.71
5020,Maruti Swift Dzire VDI,Kolkata,2014,42109,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.25,4678.78
5021,Skoda Rapid 1.5 TDI AT Elegance,Delhi,2015,55000,Diesel,Automatic,Second,21.66,1498.0,103.52,5.0,5.7,6875.0
5022,Land Rover Freelander 2 TD4 SE,Hyderabad,2013,46000,Diesel,Automatic,Second,0.0,2179.0,115.0,5.0,26.0,4600.0
5023,Maruti Alto 800 LXI,Hyderabad,2013,30852,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.49,3085.2
5024,Volkswagen Polo Petrol Highline 1.2L,Pune,2011,65000,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,3.0,5416.67
5025,Honda City i DTEC SV,Delhi,2015,65000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,5.95,8125.0
5026,Maruti Swift Dzire LDI,Delhi,2013,72000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,2.69,7200.0
5027,Audi A4 2.0 TDI 177 Bhp Technology Edition,Bangalore,2014,29000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,26.0,3222.22
5028,Honda City i VTEC VX,Kolkata,2015,32000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,5.5,4000.0
5029,Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2016,29875,Petrol,Manual,First,18.16,1196.0,86.8,5.0,4.85,4267.86
5030,Maruti Vitara Brezza LDi,Kochi,2018,32539,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.39,6507.8
5031,Renault Duster 110PS Diesel RxL,Hyderabad,2015,83090,Diesel,Manual,First,19.01,1461.0,108.45,5.0,7.99,10386.25
5032,Hyundai i20 Active 1.4 SX,Hyderabad,2016,62679,Diesel,Manual,First,21.19,1396.0,88.73,5.0,6.95,8954.14
5033,Mahindra Logan Petrol 1.4 GLE,Mumbai,2010,93000,Petrol,Manual,First,15.7,1390.0,75.0,5.0,1.5,7153.85
5034,Honda City ZX GXi,Mumbai,2006,44000,Petrol,Manual,First,17.7,1497.0,78.0,5.0,1.55,2588.24
5035,Ford Figo Petrol EXI,Bangalore,2010,78400,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,2.75,6030.77
5036,Renault Duster Petrol RxL,Mumbai,2014,71300,Petrol,Manual,First,13.06,1598.0,102.53,5.0,4.25,7922.22
5037,Hyundai i10 Sportz 1.2,Kolkata,2015,18000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.85,2250.0
5038,Land Rover Discovery Sport TD4 HSE 7S,Coimbatore,2019,24013,Diesel,Automatic,First,12.81,1999.0,148.31,7.0,56.14,6003.25
5039,Audi Q5 2008-2012 2.0 TFSI Quattro,Ahmedabad,2009,99100,Petrol,Automatic,Second,9.74,1984.0,208.0,5.0,10.0,7078.57
5040,Maruti Versa DX2 BS II,Mumbai,2003,62000,Petrol,Manual,Second,11.3,1298.0,83.1,8.0,1.25,3100.0
5041,Maruti Swift Dzire ZDI,Kolkata,2017,14000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,7.5,2333.33
5042,Audi A4 2.0 TDI Premium Sport Limited Edition,Coimbatore,2015,44811,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,25.81,5601.38
5043,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2014,44000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.3,4888.89
5044,Toyota Fortuner 3.0 Diesel,Chennai,2010,136000,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,11.0,10461.54
5045,Toyota Fortuner 3.0 Diesel,Jaipur,2010,144113,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,11.75,11085.62
5046,Honda Accord 2.4 MT,Coimbatore,2012,94989,Petrol,Manual,First,12.8,2354.0,177.6,5.0,6.58,8635.36
5047,Maruti Swift ZDi,Chennai,2012,58133,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.8,5284.82
5048,Skoda Fabia 1.2 MPI Classic,Pune,2008,61000,Petrol,Manual,Second,17.5,1198.0,70.0,5.0,1.65,4066.67
5049,Jeep Compass 2.0 Sport,Kolkata,2017,27000,Diesel,Manual,First,17.1,1956.0,170.0,5.0,15.0,4500.0
5050,Tata Nano Twist XT,Ahmedabad,2014,18050,Petrol,Manual,Second,25.4,624.0,37.5,4.0,1.0,2005.56
5051,Ford Fiesta 1.6 ZXi ABS,Hyderabad,2007,145277,Petrol,Manual,First,15.3,1596.0,101.0,5.0,1.65,9079.81
5052,Maruti Celerio ZDi,Ahmedabad,2015,42000,Diesel,Manual,First,27.62,793.0,47.0,5.0,3.6,5250.0
5053,Toyota Fortuner 3.0 Diesel,Delhi,2011,86000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,11.5,7166.67
5054,Maruti Celerio ZDi,Ahmedabad,2015,42150,Diesel,Manual,First,27.62,793.0,47.0,5.0,3.6,5268.75
5055,Hyundai EON Era Plus,Pune,2015,30158,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.05,3769.75
5056,Ford Fiesta Diesel Trend,Bangalore,2011,47000,Diesel,Manual,Second,23.5,1498.0,90.0,5.0,6.0,3916.67
5057,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2013,39000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,3.75,3900.0
5058,Volkswagen Polo 1.2 MPI Comfortline,Coimbatore,2016,32125,Petrol,Manual,First,16.2,1199.0,74.0,5.0,6.17,4589.29
5059,Maruti Vitara Brezza ZDi,Coimbatore,2017,58829,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.05,9804.83
5060,Honda Brio S MT,Coimbatore,2013,67559,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4.05,6755.9
5061,Maruti Swift Dzire VXi,Pune,2013,55000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,4.25,5500.0
5062,Maruti Celerio LXI MT,Kolkata,2018,30000,Petrol,Manual,First,23.1,998.0,67.04,5.0,3.75,6000.0
5063,Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,28000,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,11.85,4000.0
5064,Ford Ecosport 1.5 DV5 MT Titanium,Kochi,2016,31826,Diesel,Manual,First,22.7,1498.0,89.84,5.0,8.24,4546.57
5066,Honda CR-V RVi MT,Jaipur,2008,100009,Petrol,Manual,Second,13.1,1997.0,141.1,5.0,6.5,6667.27
5067,Land Rover Discovery Sport SD4 HSE Luxury 7S,Coimbatore,2019,17201,Diesel,Automatic,First,12.51,2179.0,187.7,7.0,58.91,4300.25
5068,Mahindra XUV500 W8 2WD,Delhi,2014,74345,Diesel,Manual,First,15.1,2179.0,140.0,7.0,8.0,8260.56
5069,Volkswagen Polo 1.2 MPI Highline,Kochi,2015,58134,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.64,7266.75
5070,Hyundai i10 Magna AT,Kochi,2010,30566,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,3.32,2351.23
5071,Hyundai i10 Magna 1.2,Chennai,2012,55231,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,2.78,5021.0
5072,Chevrolet Cruze LTZ AT,Kochi,2016,67774,Diesel,Automatic,First,14.81,1998.0,163.7,5.0,8.95,9682.0
5073,Mercedes-Benz E-Class E 200 CGI,Mumbai,2013,50319,Petrol,Automatic,First,12.0,1991.0,181.03,5.0,21.95,5031.9
5074,Hyundai Sonata 2.4 GDI,Ahmedabad,2013,45000,Petrol,Manual,First,11.7,2359.0,134.0,5.0,7.9,4500.0
5075,Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,Kolkata,2007,43627,Petrol,Automatic,First,11.74,1796.0,186.0,5.0,29.0,2726.69
5076,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2013,45000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.25,4500.0
5077,Honda City i VTEC SV,Mumbai,2014,10500,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5.9,1166.67
5078,Maruti Vitara Brezza ZDi,Coimbatore,2017,21789,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.88,3631.5
5079,Hyundai Elite i20 Asta Option,Coimbatore,2019,21134,Petrol,Manual,First,18.6,1197.0,81.86,5.0,8.78,5283.5
5080,Tata New Safari Dicor EX 4X2,Kolkata,2011,90000,Diesel,Manual,Second,13.93,2179.0,138.1,7.0,2.75,7500.0
5081,Nissan Sunny 2011-2014 Diesel XL,Kochi,2014,51553,Diesel,Manual,First,21.64,1461.0,84.8,5.0,5.98,5728.11
5082,BMW 3 Series 330 Ci Convertible,Delhi,2011,31000,Petrol,Automatic,First,10.9,2497.0,215.0,5.0,31.0,2583.33
5083,Toyota Corolla 1.8 J,Delhi,2011,67422,Petrol,Manual,Second,14.53,1798.0,138.0,5.0,3.55,5618.5
5084,Hyundai Verna 1.6 SX,Kochi,2015,60519,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.24,7564.88
5085,Maruti Swift Dzire VDi,Kolkata,2009,34000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,2.19,2428.57
5086,Maruti Dzire VDI,Hyderabad,2013,68434,Diesel,Manual,First,28.4,1248.0,73.75,5.0,5.5,6843.4
5087,Maruti Alto K10 VXI,Pune,2014,17000,Petrol,Manual,First,24.07,998.0,67.1,5.0,2.1,1888.89
5088,Jaguar XJ 5.0 L V8 Supercharged,Coimbatore,2011,43686,Petrol,Automatic,First,10.5,5000.0,503.0,4.0,50.66,3640.5
5089,Mercedes-Benz New C-Class 220 CDI AT,Kolkata,2012,22000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,14.0,2000.0
5090,Hyundai Verna CRDi 1.6 SX Option,Mumbai,2013,79225,Diesel,Manual,First,22.0,1582.0,126.2,5.0,5.5,7922.5
5091,Chevrolet Aveo 1.6 LT,Pune,2007,63000,Petrol,Manual,Third,14.2,1598.0,102.0,5.0,1.2,3937.5
5092,Maruti Swift VXI BSIV,Hyderabad,2014,61922,Petrol,Manual,First,20.4,1197.0,81.8,5.0,5.3,6880.22
5093,Hyundai Verna 1.6 CRDi S,Chennai,2015,85000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,6.3,10625.0
5094,Mercedes-Benz GLC 220d Celebration Edition,Kochi,2017,26192,Diesel,Automatic,First,17.9,2143.0,168.0,5.0,40.47,4365.33
5095,Toyota Fortuner 4x2 Manual,Delhi,2013,65000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,16.1,6500.0
5096,Audi Q5 2008-2012 2.0 TDI,Delhi,2014,44999,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,25.0,4999.89
5097,BMW 3 Series 320d Dynamic,Mumbai,2008,81308,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,7.95,5420.53
5098,Maruti Alto 800 2016-2019 LXI,Delhi,2016,35000,Petrol,Manual,First,24.7,796.0,47.3,5.0,2.65,5000.0
5099,Maruti Alto K10 2010-2014 VXI,Coimbatore,2012,65349,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.81,5940.82
5100,Audi A4 1.8 TFSI Technology Edition,Hyderabad,2012,80000,Petrol,Automatic,First,15.64,1798.0,167.62,5.0,17.5,7272.73
5101,Maruti Swift VXi BSIV,Mumbai,2012,61000,Petrol,Manual,First,16.1,1197.0,85.0,5.0,3.3,5545.45
5102,Maruti Wagon R VXI,Kochi,2019,31817,Petrol,Manual,First,22.5,998.0,67.04,5.0,5.34,7954.25
5103,Skoda Rapid 1.5 TDI Ambition,Hyderabad,2016,41000,Diesel,Manual,First,21.14,1498.0,103.52,5.0,8.5,5857.14
5104,Honda Jazz S,Kochi,2010,82606,Petrol,Manual,Second,16.0,1198.0,90.0,5.0,2.69,6354.31
5105,Mahindra XUV500 W10 2WD,Ahmedabad,2015,52000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,11.5,6500.0
5106,Maruti Ritz VXi,Coimbatore,2011,50318,Petrol,Manual,First,18.5,1197.0,85.8,5.0,4.06,4193.17
5107,Mercedes-Benz GLE 250d,Hyderabad,2016,50000,Diesel,Automatic,First,17.9,2143.0,201.15,5.0,49.0,7142.86
5108,Skoda Rapid 1.6 TDI Ambition,Bangalore,2012,72000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,4.6,6545.45
5109,Hyundai Grand i10 CRDi Magna,Delhi,2015,63776,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.96,7972.0
5110,Hyundai Elite i20 Petrol Asta,Mumbai,2015,28133,Petrol,Manual,First,18.6,1197.0,81.86,5.0,5.6,3516.62
5111,Tata Zest Quadrajet 1.3 75PS XE,Kolkata,2017,45000,Diesel,Manual,First,22.95,1248.0,74.0,5.0,3.75,7500.0
5112,Hyundai i20 Magna 1.4 CRDi,Jaipur,2015,55697,Diesel,Manual,First,22.54,1396.0,88.73,5.0,5.5,6962.12
5113,Skoda Rapid 1.6 TDI Elegance,Delhi,2012,62000,Diesel,Manual,Second,20.5,1598.0,103.5,5.0,3.0,5636.36
5114,Fiat Linea Emotion,Mumbai,2011,48000,Petrol,Manual,First,16.0,1368.0,90.0,5.0,3.0,4000.0
5115,Maruti Swift VXI BSIII W/ ABS,Pune,2010,90246,Petrol,Manual,First,16.1,1298.0,88.2,5.0,2.95,6942.0
5116,Tata Indica V2 2001-2011 eLS,Hyderabad,2015,80500,Diesel,Manual,First,25.0,1396.0,69.0,5.0,2.45,10062.5
5117,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Pune,2012,119000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,13.99,10818.18
5118,Mercedes-Benz GLE 350d,Bangalore,2016,28541,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,60.75,4077.29
5120,Honda City V MT AVN,Chennai,2012,41000,Petrol,Manual,Second,16.8,1497.0,116.3,5.0,4.5,3727.27
5121,Hyundai i20 Magna,Mumbai,2010,58000,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,2.5,4461.54
5122,Toyota Fortuner 4x2 Manual,Chennai,2015,99000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,20.5,12375.0
5123,Hyundai Grand i10 Magna,Delhi,2014,31200,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.9,3466.67
5124,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Chennai,2009,85000,Diesel,Manual,Second,15.0,1896.0,105.0,5.0,3.5,6071.43
5125,Ford EcoSport 1.5 Ti VCT AT Titanium,Hyderabad,2016,60924,Petrol,Automatic,First,15.63,1499.0,110.4,5.0,8.3,8703.43
5126,Hyundai EON Magna Plus,Chennai,2012,45000,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.5,4090.91
5127,Nissan Micra XV CVT,Kolkata,2011,44000,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,2.65,3666.67
5128,Honda Jazz 1.2 V CVT i VTEC,Kochi,2016,30534,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,7.42,4362.0
5129,Volkswagen Polo 1.2 MPI Trendline,Kochi,2016,46399,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.63,6628.43
5130,Maruti Alto LXi,Kolkata,2008,42000,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.09,2800.0
5131,Hyundai Verna 1.6 SX,Delhi,2011,67000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,3.8,5583.33
5132,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Mumbai,2013,58000,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,15.75,5800.0
5133,Tata Zest Revotron 1.2 XT,Coimbatore,2015,27000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,5.27,3375.0
5134,Honda Brio S Option MT,Mumbai,2012,39566,Petrol,Manual,Second,18.4,1198.0,86.8,5.0,2.75,3596.91
5135,Honda Jazz VX Diesel,Chennai,2016,14980,Diesel,Manual,First,27.3,1498.0,98.6,5.0,7.4,2140.0
5136,Maruti Alto K10 VXI AGS,Jaipur,2017,18491,Petrol,Automatic,First,24.07,998.0,67.1,5.0,3.9,3081.83
5137,Maruti Zen VXi - BS III,Jaipur,2000,90000,Petrol,Manual,Second,17.3,993.0,60.0,5.0,0.7,3913.04
5138,Hyundai i20 Sportz 1.4 CRDi,Pune,2015,118211,Diesel,Manual,First,22.54,1396.0,88.73,5.0,5.9,14776.38
5139,Maruti SX4 S Cross DDiS 320 Zeta,Coimbatore,2016,63316,Diesel,Manual,First,22.7,1598.0,118.0,5.0,9.58,9045.14
5140,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Delhi,2014,42000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,24.95,4666.67
5141,Chevrolet Enjoy Petrol LS 7 Seater,Kochi,2015,25648,Petrol,Manual,First,13.7,1399.0,98.82,7.0,4.29,3206.0
5142,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Delhi,2011,67612,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,11.5,5634.33
5143,Mahindra XUV500 W4,Mumbai,2016,33000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9.65,4714.29
5144,Hyundai i10 Sportz,Mumbai,2015,20000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.75,2500.0
5145,Hyundai Getz 1.3 GLS,Pune,2007,143000,Petrol,Manual,Second,14.2,1341.0,82.9,5.0,1.1,8937.5
5146,Audi Q7 3.0 TDI quattro,Coimbatore,2014,118218,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,31.41,13135.33
5147,Mahindra Scorpio SLE BSIV,Pune,2012,99000,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,6.0,9000.0
5148,Honda Jazz 1.2 SV i VTEC,Pune,2016,22700,Petrol,Manual,First,18.7,1199.0,88.7,5.0,5.55,3242.86
5149,Tata Safari Storme 2012-2015 EX,Jaipur,2017,28000,Diesel,Manual,First,14.0,2179.0,138.1,7.0,10.91,4666.67
5150,Mahindra XUV500 W6 2WD,Kolkata,2014,62000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.25,6888.89
5151,Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,2012,107023,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.9,9729.36
5152,Maruti Swift Dzire ZDi,Delhi,2012,71082,Diesel,Manual,First,19.3,1248.0,73.9,5.0,3.95,6462.0
5153,Audi Q3 2.0 TDI,Mumbai,2013,60000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,22.0,6000.0
5154,Maruti Celerio ZXI,Delhi,2014,21701,Petrol,Manual,First,23.1,998.0,67.04,5.0,3.38,2411.22
5155,Honda City V MT Exclusive,Mumbai,2011,56000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,3.45,4666.67
5156,Hyundai i20 1.2 Spotz,Delhi,2016,32450,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5.75,4635.71
5157,Renault KWID RXT,Jaipur,2016,12500,Petrol,Manual,First,25.17,799.0,53.3,5.0,2.75,1785.71
5158,Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,20483,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,30.3,5120.75
5159,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2014,45800,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7.5,5088.89
5160,Hyundai i20 Asta 1.2,Coimbatore,2015,35441,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.87,4430.12
5161,Toyota Innova 2.5 ZX Diesel 7 Seater,Bangalore,2015,86398,Diesel,Manual,First,12.99,2494.0,100.6,7.0,15.2,10799.75
5162,Nissan Sunny 2011-2014 Diesel XL,Chennai,2012,150000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,3.5,13636.36
